id_municipio,Municipio,muni_clean,provincia,poblacion,censo,1_avance,particip_1_avance,2_avance,particip_2_avance,total_votantes,particip_total,v_nulos,votos_validos,v_blanco,total_votos_candid,ganador,por_ganador,segundo,por_segundo,PSOE,PP,Cs,Podemos,VOX,UPL,XAV,Otros,psoe_por,pp_por,cs_por,podemos_por,vox_por,upl_por,xav_por,otros_por
05227,SANTA MARÍA DEL TIÉTAR,Santa María del Tiétar,Ávila,484,340,133,"39,1",184,"54,1",249,"73,2",4,245,2,243,PP,"43,7",PSOE,"28,2",69,107,22,22,10,0,11,2,"28,2","43,7","9,0","9,0","4,1","0,0","4,5","0,8"
05228,SANTIAGO DEL COLLADO,Santiago del Collado,Ávila,168,169,63,"37,3",89,"52,7",112,"66,3",1,111,3,108,PP,"72,1",PSOE,"7,2",8,80,7,4,3,0,5,1,"7,2","72,1","6,3","3,6","2,7","0,0","4,5","0,9"
05229,SANTO DOMINGO DE LAS POSADAS,Santo Domingo de las Posadas,Ávila,72,82,48,"58,5",57,"69,5",73,"89,0",0,73,0,73,XAV,"32,9",PP,"28,8",8,21,12,0,7,0,24,1,"11,0","28,8","16,4","0,0","9,6","0,0","32,9","1,4"
05230,SANTO TOMÉ DE ZABARCOS,Santo Tomé de Zabarcos,Ávila,69,63,28,"44,4",44,"69,8",60,"95,2",1,59,3,56,PP,"74,6",PSOE,"8,5",5,44,5,0,1,0,0,1,"8,5","74,6","8,5","0,0","1,7","0,0","0,0","1,7"
05231,SAN VICENTE DE AREVALO,San Vicente de Arévalo,Ávila,172,151,82,"54,3",117,"77,5",128,"84,8",1,127,4,123,PP,"53,5",PSOE,"29,9",38,68,6,0,11,0,0,0,"29,9","53,5","4,7","0,0","8,7","0,0","0,0","0,0"
05232,LA SERRADA,La Serrada,Ávila,134,106,47,"44,3",81,"76,4",90,"84,9",1,89,2,87,PP,"31,5",XAV,"30,3",12,28,12,1,4,0,27,3,"13,5","31,5","13,5","1,1","4,5","0,0","30,3","3,4"
05233,SERRANILLOS,Serranillos,Ávila,245,226,117,"51,8",159,"70,4",205,"90,7",4,201,0,201,PP,"48,3",PSOE,"22,9",46,97,11,2,10,0,34,1,"22,9","48,3","5,5","1,0","5,0","0,0","16,9","0,5"
05234,SIGERES,Sigeres,Ávila,41,46,24,"52,2",38,"82,6",43,"93,5",0,43,0,43,PP,"58,1",Cs,"18,6",6,25,8,0,2,0,1,1,"14,0","58,1","18,6","0,0","4,7","0,0","2,3","2,3"
05235,SINLABAJOS,Sinlabajos,Ávila,141,141,42,"29,8",78,"55,3",101,"71,6",4,97,1,96,PP,"46,4",PSOE,"36,1",35,45,9,0,4,0,2,1,"36,1","46,4","9,3","0,0","4,1","0,0","2,1","1,0"
05236,SOLANA DE AVILA,Solana de Ávila,Ávila,112,107,44,"41,1",54,"50,5",76,"71,0",1,75,2,73,PSOE,"33,3",PP,"32,0",25,24,7,14,1,0,1,1,"33,3","32,0","9,3","18,7","1,3","0,0","1,3","1,3"
05237,SOLANA DE RIOALMAR,Solana de Rioalmar,Ávila,145,156,75,"48,1",107,"68,6",124,"79,5",4,120,2,118,PP,"56,7",Cs,"18,3",6,68,22,0,10,0,10,2,"5,0","56,7","18,3","0,0","8,3","0,0","8,3","1,7"
05238,SOLOSANCHO,Solosancho,Ávila,815,743,480,"64,6",581,"78,2",673,"90,6",3,670,4,666,PP,"46,4",PSOE,"30,4",204,311,22,31,20,0,69,9,"30,4","46,4","3,3","4,6","3,0","0,0","10,3","1,3"
05239,SOTALBO,Sotalbo,Ávila,230,228,106,"46,5",172,"75,4",195,"85,5",1,194,0,194,XAV,"29,9",PP,"26,3",36,51,21,5,19,0,58,4,"18,6","26,3","10,8","2,6","9,8","0,0","29,9","2,1"
05240,SOTILLO DE LA ADRADA,Sotillo de la Adrada,Ávila,4721,3325,1128,"33,9",1689,"50,8",2193,"66,0",23,2170,15,2155,PP,"46,9",PSOE,"26,2",569,1017,185,80,180,0,26,98,"26,2","46,9","8,5","3,7","8,3","0,0","1,2","4,5"
05241,EL TIEMBLO,El Tiemblo,Ávila,4414,3042,1243,"40,9",1772,"58,3",2222,"73,0",37,2185,32,2153,PP,"35,1",PSOE,"21,7",475,766,314,59,154,0,302,83,"21,7","35,1","14,4","2,7","7,0","0,0","13,8","3,8"
05242,TIÑOSILLOS,Tiñosillos,Ávila,766,684,272,"39,8",507,"74,1",603,"88,2",1,602,10,592,PP,"85,2",PSOE,"9,5",57,513,9,2,5,0,1,5,"9,5","85,2","1,5","0,3","0,8","0,0","0,2","0,8"
05243,TOLBAÑOS,Tolbaños,Ávila,76,85,36,"42,4",52,"61,2",66,"77,6",1,65,0,65,PP,"38,5",PSOE,"26,2",17,25,13,1,3,0,3,3,"26,2","38,5","20,0","1,5","4,6","0,0","4,6","4,6"
05244,TORMELLAS,Tormellas,Ávila,37,41,25,"61,0",26,"63,4",31,"75,6",1,30,0,30,PP,"83,3",Cs,"10,0",2,25,3,0,0,0,0,0,"6,7","83,3","10,0","0,0","0,0","0,0","0,0","0,0"
05245,TORNADIZOS DE AVILA,Tornadizos de Ávila,Ávila,429,350,143,"40,9",202,"57,7",271,"77,4",2,269,5,264,PP,"27,5",XAV,"22,3",47,74,51,7,17,0,60,8,"17,5","27,5","19,0","2,6","6,3","0,0","22,3","3,0"
05246,TÓRTOLES,Tórtoles,Ávila,47,51,30,"58,8",33,"64,7",38,"74,5",0,38,0,38,PP,"65,8",PSOE,"31,6",12,25,0,1,0,0,0,0,"31,6","65,8","0,0","2,6","0,0","0,0","0,0","0,0"
05247,LA TORRE,La Torre,Ávila,219,232,134,"57,8",166,"71,6",195,"84,1",0,195,4,191,PP,"32,8",PSOE,"27,7",54,64,19,1,3,0,47,3,"27,7","32,8","9,7","0,5","1,5","0,0","24,1","1,5"
05249,UMBRIAS,Umbrías,Ávila,103,94,36,"38,3",47,"50,0",65,"69,1",1,64,0,64,Podemos,"40,6",PSOE,"25,0",16,13,2,26,0,0,1,6,"25,0","20,3","3,1","40,6","0,0","0,0","1,6","9,4"
05251,VADILLO DE LA SIERRA,Vadillo de la Sierra,Ávila,58,57,19,"33,3",30,"52,6",48,"84,2",0,48,1,47,PP,"29,2",XAV,"20,8",4,14,9,0,8,0,10,2,"8,3","29,2","18,8","0,0","16,7","0,0","20,8","4,2"
05252,VALDECASA,Valdecasa,Ávila,60,56,14,"25,0",26,"46,4",39,"69,6",0,39,1,38,PP,"35,9",XAV,"25,6",3,14,9,0,1,0,10,1,"7,7","35,9","23,1","0,0","2,6","0,0","25,6","2,6"
05253,VEGA DE SANTA MARÍA,Vega de Santa María,Ávila,71,77,37,"48,1",50,"64,9",61,"79,2",0,61,1,60,PP,"42,6",Cs,"19,7",11,26,12,2,8,0,0,1,"18,0","42,6","19,7","3,3","13,1","0,0","0,0","1,6"
05254,VELAYOS,Velayos,Ávila,212,182,65,"35,7",129,"70,9",150,"82,4",1,149,0,149,PP,"46,3",PSOE,"30,2",45,69,16,5,9,0,2,3,"30,2","46,3","10,7","3,4","6,0","0,0","1,3","2,0"
05256,VILLAFLOR,Villaflor,Ávila,103,112,40,"35,7",78,"69,6",93,"83,0",0,93,1,92,PSOE,"30,1",PSOE,"30,1",28,28,14,2,2,0,14,4,"30,1","30,1","15,1","2,2","2,2","0,0","15,1","4,3"
05257,VILLAFRANCA DE LA SIERRA,Villafranca de la Sierra,Ávila,141,137,58,"42,3",79,"57,7",121,"88,3",0,121,1,120,PP,"28,1",PP,"28,1",20,34,34,9,2,0,16,5,"16,5","28,1","28,1","7,4","1,7","0,0","13,2","4,1"
05258,VILLANUEVA DE GÓMEZ,Villanueva de Gómez,Ávila,116,106,58,"54,7",76,"71,7",95,"89,6",0,95,1,94,PP,"45,3",PSOE,"29,5",28,43,14,1,6,0,0,2,"29,5","45,3","14,7","1,1","6,3","0,0","0,0","2,1"
05259,VILLANUEVA DEL ACERAL,Villanueva del Aceral,Ávila,105,105,51,"48,6",72,"68,6",80,"76,2",0,80,5,75,PP,"62,5",PSOE,"21,3",17,50,1,3,4,0,0,0,"21,3","62,5","1,3","3,8","5,0","0,0","0,0","0,0"
05260,VILLANUEVA DEL CAMPILLO,Villanueva del Campillo,Ávila,107,98,39,"39,8",40,"40,8",86,"87,8",2,84,0,84,PP,"51,2",XAV,"26,2",11,43,4,0,2,0,22,2,"13,1","51,2","4,8","0,0","2,4","0,0","26,2","2,4"
05261,VILLAR DE CORNEJA,Villar de Corneja,Ávila,37,33,16,"48,5",22,"66,7",26,"78,8",0,26,0,26,PP,"84,6",Cs,"7,7",1,22,2,0,1,0,0,0,"3,8","84,6","7,7","0,0","3,8","0,0","0,0","0,0"
05262,VILLAREJO DEL VALLE,Villarejo del Valle,Ávila,332,322,153,"47,5",207,"64,3",242,"75,2",1,241,3,238,PSOE,"40,7",PP,"39,4",98,95,19,10,3,0,11,2,"40,7","39,4","7,9","4,1","1,2","0,0","4,6","0,8"
05263,VILLATORO,Villatoro,Ávila,159,163,78,"47,9",108,"66,3",127,"77,9",0,127,0,127,PP,"36,2",XAV,"22,0",23,46,13,1,13,0,28,3,"18,1","36,2","10,2","0,8","10,2","0,0","22,0","2,4"
05264,VIÑEGRA DE MORAÑA,Viñegra de Moraña,Ávila,50,57,23,"40,4",32,"56,1",40,"70,2",1,39,2,37,PP,"41,0",PSOE,"17,9",7,16,6,0,4,0,2,2,"17,9","41,0","15,4","0,0","10,3","0,0","5,1","5,1"
